DateTime,holiday,weather,temperature,humidity,windspeed,cnt
5/15/2011 0:00,0,2,0.119512335,1.932159235,-1.553843805,39
5/15/2011 1:00,0,2,0.119512335,1.932159235,-0.699668517,47
5/15/2011 2:00,0,2,0.119512335,1.932159235,-0.456085516,50
5/15/2011 3:00,0,2,0.119512335,1.932159235,-1.553843805,32
5/15/2011 4:00,0,2,0.119512335,1.932159235,-1.553843805,13
5/15/2011 5:00,0,3,0.119512335,1.932159235,-0.699668517,14
5/15/2011 6:00,0,2,0.119512335,1.932159235,-0.456085516,17
5/15/2011 7:00,0,2,0.119512335,1.932159235,-0.456085516,42
5/15/2011 8:00,0,2,0.223378157,1.621165343,-0.456085516,70
5/15/2011 9:00,0,1,0.431109803,1.051009874,0.519881272,134
5/15/2011 10:00,0,1,0.431109803,1.051009874,0.276298272,226
5/15/2011 11:00,0,1,0.534975626,0.791848297,0.276298272,322
5/15/2011 12:00,0,1,0.638841449,0.532686721,0.886073166,367
5/15/2011 13:00,0,1,0.638841449,0.532686721,0.764281666,456
5/15/2011 14:00,0,1,0.742707272,0.532686721,0.031897878,437
5/15/2011 15:00,0,1,0.846573095,0.325357459,0.519881272,459
5/15/2011 16:00,0,1,0.742707272,0.325357459,0.519881272,440
5/15/2011 17:00,0,3,0.32724398,0.791848297,1.374056561,392
5/15/2011 18:00,0,1,0.32724398,0.791848297,0.519881272,237
5/15/2011 19:00,0,1,0.32724398,1.051009874,-0.699668517,231
5/15/2011 20:00,0,1,0.223378157,1.310171451,-1.553843805,191
5/15/2011 21:00,0,1,0.223378157,1.310171451,-1.553843805,151
5/15/2011 22:00,0,1,0.32724398,1.051009874,-1.553843805,117
5/15/2011 23:00,0,1,0.223378157,1.310171451,0.276298272,69
5/16/2011 0:00,0,1,0.119512335,1.621165343,-0.699668517,38
5/16/2011 1:00,0,1,0.119512335,1.621165343,-0.456085516,14
5/16/2011 2:00,0,1,0.015646512,1.932159235,-0.821460018,13
5/16/2011 3:00,0,1,0.015646512,1.621165343,-0.211685123,4
5/16/2011 4:00,0,1,0.015646512,1.932159235,-0.456085516,6
5/16/2011 5:00,0,1,0.015646512,1.569333028,0.031897878,21
5/16/2011 6:00,0,1,0.119512335,1.310171451,-0.211685123,104
5/16/2011 7:00,0,1,0.119512335,1.051009874,0.764281666,272
5/16/2011 8:00,0,1,0.32724398,0.532686721,0.886073166,394
5/16/2011 9:00,0,1,0.534975626,0.325357459,0.031897878,194
5/16/2011 10:00,0,1,0.638841449,0.118028198,-0.821460018,112
5/16/2011 11:00,0,1,0.742707272,-0.296630325,-1.553843805,185
5/16/2011 12:00,0,1,0.846573095,-0.452127271,-0.821460018,209
5/16/2011 13:00,0,1,0.950438918,-0.607624217,-1.553843805,214
5/16/2011 14:00,0,1,0.950438918,-0.607624217,-1.553843805,193
5/16/2011 15:00,0,1,1.158170564,-0.607624217,-1.553843805,165
5/16/2011 16:00,0,3,0.534975626,0.791848297,0.519881272,226
5/16/2011 17:00,0,1,0.431109803,1.310171451,0.276298272,274
5/16/2011 18:00,0,3,0.431109803,1.051009874,0.031897878,453
5/16/2011 19:00,0,1,0.431109803,1.051009874,0.519881272,308
5/16/2011 20:00,0,1,0.431109803,1.051009874,-1.553843805,198
5/16/2011 21:00,0,1,0.431109803,1.051009874,-1.553843805,177
5/16/2011 22:00,0,1,0.32724398,1.310171451,-0.821460018,127
5/16/2011 23:00,0,1,0.32724398,1.310171451,-0.821460018,57
5/17/2011 0:00,0,2,0.32724398,1.310171451,-1.553843805,31
5/17/2011 1:00,0,3,0.32724398,1.310171451,-1.553843805,13
5/17/2011 2:00,0,3,0.32724398,1.310171451,-1.553843805,8
5/17/2011 3:00,0,3,0.223378157,1.621165343,0.519881272,4
5/17/2011 4:00,0,3,0.223378157,1.621165343,0.519881272,4
5/17/2011 5:00,0,3,0.119512335,1.621165343,0.519881272,22
5/17/2011 6:00,0,3,0.119512335,1.621165343,0.519881272,49
5/17/2011 7:00,0,2,0.119512335,1.621165343,0.519881272,151
5/17/2011 8:00,0,2,0.119512335,1.621165343,0.886073166,347
5/17/2011 9:00,0,2,0.223378157,1.310171451,0.519881272,207
5/17/2011 10:00,0,3,0.223378157,1.310171451,0.519881272,104
5/17/2011 11:00,0,2,0.32724398,1.051009874,1.862039955,130
5/17/2011 12:00,0,3,0.32724398,1.051009874,1.862039955,153
5/17/2011 13:00,0,2,0.32724398,1.310171451,1.13047356,172
5/17/2011 14:00,0,1,0.638841449,0.532686721,2.228231849,184
5/17/2011 15:00,0,1,0.638841449,0.325357459,2.106440348,210
5/17/2011 16:00,0,1,0.638841449,-0.089301064,1.13047356,290
5/17/2011 17:00,0,1,0.638841449,0.118028198,1.862039955,604
5/17/2011 18:00,0,1,0.534975626,0.325357459,0.886073166,480
5/17/2011 19:00,0,1,0.534975626,0.325357459,0.519881272,349
5/17/2011 20:00,0,1,0.431109803,1.051009874,1.862039955,283
5/17/2011 21:00,0,1,0.223378157,1.310171451,0.519881272,174
5/17/2011 22:00,0,2,0.223378157,1.310171451,0.764281666,98
5/17/2011 23:00,0,2,0.223378157,1.310171451,0.519881272,56
5/18/2011 0:00,0,2,0.223378157,1.310171451,0.276298272,23
5/18/2011 1:00,0,2,0.223378157,1.310171451,0.519881272,12
5/18/2011 2:00,0,3,0.119512335,1.621165343,0.276298272,6
5/18/2011 3:00,0,3,0.119512335,1.621165343,0.886073166,9
5/18/2011 4:00,0,3,0.119512335,1.621165343,0.886073166,3
5/18/2011 5:00,0,1,0.119512335,1.932159235,0.276298272,9
5/18/2011 6:00,0,1,0.119512335,1.932159235,-0.456085516,101
5/18/2011 7:00,0,1,0.223378157,1.310171451,0.031897878,274
5/18/2011 8:00,0,1,0.32724398,1.310171451,0.764281666,453
5/18/2011 9:00,0,3,0.32724398,1.051009874,0.519881272,202
5/18/2011 10:00,0,3,0.223378157,1.310171451,0.764281666,106
5/18/2011 11:00,0,2,0.223378157,1.621165343,-0.821460018,23
5/18/2011 12:00,0,1,0.32724398,1.621165343,0.886073166,54
5/18/2011 13:00,0,2,0.32724398,1.051009874,1.13047356,122
5/18/2011 14:00,0,2,0.431109803,0.791848297,0.764281666,138
5/18/2011 15:00,0,1,0.534975626,0.791848297,0.519881272,167
5/18/2011 16:00,0,1,0.534975626,0.532686721,0.031897878,294
5/18/2011 17:00,0,1,0.534975626,0.325357459,-0.456085516,565
5/18/2011 18:00,0,1,0.534975626,0.532686721,0.276298272,489
5/18/2011 19:00,0,3,0.32724398,1.310171451,-0.456085516,331
5/18/2011 20:00,0,3,0.32724398,1.310171451,-0.456085516,213
5/18/2011 21:00,0,1,0.119512335,1.310171451,-1.553843805,85
5/18/2011 22:00,0,1,0.119512335,1.051009874,-1.553843805,117
5/18/2011 23:00,0,1,0.119512335,1.621165343,-0.821460018,59
5/19/2011 0:00,0,1,0.119512335,1.621165343,-0.699668517,29
5/19/2011 1:00,0,1,0.015646512,1.621165343,-1.553843805,6
5/19/2011 2:00,0,1,0.015646512,1.621165343,-1.553843805,15
5/19/2011 3:00,0,1,-0.088219311,1.932159235,-1.553843805,4
5/19/2011 4:00,0,1,-0.088219311,1.621165343,-1.553843805,5
5/19/2011 5:00,0,1,-0.088219311,1.621165343,-1.553843805,26
5/19/2011 6:00,0,2,0.015646512,1.621165343,-1.553843805,103
5/19/2011 7:00,0,2,0.015646512,1.932159235,-1.553843805,257
5/19/2011 8:00,0,2,0.119512335,1.310171451,-1.553843805,487
5/19/2011 9:00,0,2,0.223378157,1.310171451,-0.821460018,216
5/19/2011 10:00,0,2,0.223378157,1.051009874,-1.553843805,130
5/19/2011 11:00,0,3,0.223378157,1.310171451,-0.211685123,164
5/19/2011 12:00,0,2,0.431109803,0.791848297,-0.699668517,168
5/19/2011 13:00,0,3,0.431109803,0.066195882,0.519881272,183
5/19/2011 14:00,0,3,0.223378157,0.532686721,0.031897878,180
5/19/2011 15:00,0,1,0.32724398,0.791848297,-0.211685123,188
5/19/2011 16:00,0,1,0.431109803,0.066195882,0.031897878,302
5/19/2011 17:00,0,1,0.32724398,0.791848297,-0.211685123,547
5/19/2011 18:00,0,1,0.534975626,-0.400294956,-0.211685123,513
5/19/2011 19:00,0,1,0.431109803,-0.141133379,-0.456085516,410
5/19/2011 20:00,0,1,0.223378157,0.740015982,0.764281666,282
5/19/2011 21:00,0,1,0.223378157,0.740015982,0.764281666,209
5/19/2011 22:00,0,3,0.015646512,0.999177559,0.886073166,79
5/19/2011 23:00,0,1,-0.088219311,1.621165343,-1.553843805,72
5/20/2011 0:00,0,1,-0.192085134,1.621165343,-0.821460018,48
5/20/2011 1:00,0,1,-0.192085134,1.932159235,-1.553843805,25
5/20/2011 2:00,0,1,-0.295950957,1.932159235,-0.821460018,8
5/20/2011 3:00,0,1,-0.295950957,1.932159235,-1.553843805,5
5/20/2011 4:00,0,1,-0.295950957,1.621165343,-0.821460018,5
5/20/2011 5:00,0,1,-0.295950957,1.621165343,-0.699668517,28
5/20/2011 6:00,0,1,-0.192085134,1.310171451,-0.699668517,117
5/20/2011 7:00,0,1,0.015646512,0.740015982,-0.211685123,319
5/20/2011 8:00,0,1,0.223378157,0.273525144,-1.553843805,517
5/20/2011 9:00,0,1,0.223378157,0.273525144,0.276298272,234
5/20/2011 10:00,0,1,0.32724398,0.066195882,0.031897878,148
5/20/2011 11:00,0,2,0.431109803,-0.141133379,0.031897878,196
5/20/2011 12:00,0,2,0.534975626,-0.34846264,0.519881272,255
5/20/2011 13:00,0,3,0.534975626,-0.34846264,0.764281666,232
5/20/2011 14:00,0,1,0.638841449,-0.503959587,0.276298272,197
5/20/2011 15:00,0,2,0.534975626,-0.34846264,0.031897878,242
5/20/2011 16:00,0,2,0.534975626,-0.503959587,-0.211685123,330
5/20/2011 17:00,0,1,0.638841449,-0.503959587,-1.553843805,554
5/20/2011 18:00,0,1,0.534975626,-0.34846264,-0.211685123,473
5/20/2011 19:00,0,1,0.431109803,0.066195882,-0.821460018,302
5/20/2011 20:00,0,1,0.431109803,0.066195882,-0.699668517,220
5/20/2011 21:00,0,1,0.32724398,0.066195882,-0.699668517,195
5/20/2011 22:00,0,1,0.223378157,0.532686721,-1.553843805,152
5/20/2011 23:00,0,1,0.119512335,0.480854405,-0.211685123,115
5/21/2011 0:00,0,1,0.119512335,0.740015982,-0.699668517,98
5/21/2011 1:00,0,1,0.119512335,0.480854405,-1.553843805,72
5/21/2011 2:00,0,1,0.119512335,0.480854405,-0.699668517,40
5/21/2011 3:00,0,1,-0.088219311,0.999177559,-0.699668517,19
5/21/2011 4:00,0,1,-0.192085134,1.310171451,-0.456085516,7
5/21/2011 5:00,0,1,-0.192085134,1.310171451,-0.699668517,5
5/21/2011 6:00,0,1,0.015646512,0.999177559,-0.456085516,28
5/21/2011 7:00,0,1,0.223378157,0.532686721,-0.456085516,43
5/21/2011 8:00,0,1,0.32724398,0.273525144,0.764281666,126
5/21/2011 9:00,0,1,0.534975626,0.066195882,0.276298272,225
5/21/2011 10:00,0,1,0.638841449,-0.089301064,-0.699668517,323
5/21/2011 11:00,0,1,0.742707272,-0.503959587,-0.456085516,418
5/21/2011 12:00,0,1,0.846573095,-0.659456533,-1.553843805,493
5/21/2011 13:00,0,1,1.054304741,-0.918618109,-1.553843805,462
5/21/2011 14:00,0,1,1.158170564,-1.074115055,-1.553843805,456
5/21/2011 15:00,0,1,1.158170564,-0.918618109,0.519881272,506
5/21/2011 16:00,0,2,1.158170564,-1.229612001,0.519881272,471
5/21/2011 17:00,0,2,1.158170564,-1.074115055,-0.211685123,444
5/21/2011 18:00,0,2,1.054304741,-0.918618109,-0.211685123,444
5/21/2011 19:00,0,1,0.950438918,-0.814953479,-0.211685123,301
5/21/2011 20:00,0,1,0.638841449,-0.089301064,-1.553843805,248
5/21/2011 21:00,0,1,0.638841449,-0.089301064,-0.699668517,227
5/21/2011 22:00,0,1,0.534975626,0.325357459,-0.456085516,204
5/21/2011 23:00,0,1,0.431109803,0.791848297,-0.821460018,145
5/22/2011 0:00,0,1,0.223378157,1.310171451,-0.211685123,131
5/22/2011 1:00,0,1,0.119512335,1.621165343,-0.456085516,98
5/22/2011 2:00,0,1,0.119512335,1.621165343,-0.699668517,68
5/22/2011 3:00,0,1,0.015646512,1.932159235,-0.699668517,33
5/22/2011 4:00,0,1,0.015646512,1.932159235,-1.553843805,12
5/22/2011 5:00,0,1,0.015646512,1.932159235,-0.699668517,6
5/22/2011 6:00,0,1,0.119512335,1.621165343,-0.699668517,18
5/22/2011 7:00,0,1,0.223378157,1.310171451,-0.699668517,40
5/22/2011 8:00,0,1,0.534975626,0.532686721,-0.821460018,94
5/22/2011 9:00,0,1,0.638841449,0.325357459,-0.699668517,189
5/22/2011 10:00,0,1,0.742707272,0.118028198,-0.456085516,305
5/22/2011 11:00,0,1,1.054304741,-0.452127271,0.031897878,373
5/22/2011 12:00,0,2,1.158170564,-0.607624217,0.031897878,401
5/22/2011 13:00,0,2,0.846573095,-0.452127271,0.276298272,455
5/22/2011 14:00,0,3,0.638841449,0.325357459,0.031897878,316
5/22/2011 15:00,0,2,0.846573095,-0.089301064,-0.211685123,331
5/22/2011 16:00,0,1,0.950438918,-0.089301064,-0.456085516,273
5/22/2011 17:00,0,1,1.054304741,-0.24479801,0.519881272,306
5/22/2011 18:00,0,1,0.846573095,-0.089301064,0.276298272,358
5/22/2011 19:00,0,1,0.846573095,-0.089301064,0.031897878,300
5/22/2011 20:00,0,1,0.742707272,0.118028198,-0.211685123,231
5/22/2011 21:00,0,1,0.638841449,0.532686721,0.031897878,136
5/22/2011 22:00,0,1,0.534975626,1.051009874,-0.456085516,121
5/22/2011 23:00,0,2,0.431109803,1.051009874,-0.456085516,65
5/23/2011 0:00,0,2,0.32724398,1.310171451,-0.456085516,41
5/23/2011 1:00,0,1,0.32724398,1.310171451,-0.699668517,9
5/23/2011 2:00,0,3,0.32724398,1.310171451,-0.211685123,5
5/23/2011 3:00,0,3,0.223378157,1.621165343,-0.211685123,4
5/23/2011 4:00,0,2,0.223378157,1.621165343,-1.553843805,4
5/23/2011 5:00,0,2,0.223378157,1.621165343,-1.553843805,11
5/23/2011 6:00,0,2,0.223378157,1.932159235,-1.553843805,96
5/23/2011 7:00,0,2,0.32724398,1.621165343,-0.699668517,236
5/23/2011 8:00,0,1,0.534975626,1.310171451,0.031897878,409
5/23/2011 9:00,0,1,0.534975626,1.310171451,0.276298272,167
5/23/2011 10:00,0,1,0.846573095,0.584519036,0.886073166,121
5/23/2011 11:00,0,1,0.950438918,0.325357459,1.618456954,180
5/23/2011 12:00,0,1,0.950438918,0.325357459,1.618456954,204
5/23/2011 13:00,0,2,1.262036387,-0.24479801,1.862039955,204
5/23/2011 14:00,0,2,1.158170564,-0.037468748,2.716215243,187
5/23/2011 15:00,0,2,1.158170564,-0.037468748,2.106440348,176
5/23/2011 16:00,0,2,1.158170564,-0.037468748,0.886073166,279
5/23/2011 17:00,0,3,1.158170564,0.377189774,1.618456954,429
5/23/2011 18:00,0,1,1.054304741,0.584519036,0.764281666,453
5/23/2011 19:00,0,1,1.054304741,0.584519036,0.276298272,358
5/23/2011 20:00,0,1,0.742707272,1.051009874,0.276298272,310
5/23/2011 21:00,0,1,0.742707272,1.362003766,0.276298272,188
5/23/2011 22:00,0,1,0.638841449,1.621165343,0.276298272,131
5/23/2011 23:00,0,2,0.638841449,1.310171451,0.031897878,72
5/24/2011 0:00,0,2,0.534975626,1.621165343,0.031897878,35
5/24/2011 1:00,0,2,0.534975626,1.621165343,-0.211685123,15
5/24/2011 2:00,0,2,0.534975626,1.621165343,0.031897878,10
5/24/2011 3:00,0,2,0.431109803,1.621165343,-0.699668517,2
5/24/2011 4:00,0,1,0.534975626,1.310171451,-0.699668517,4
5/24/2011 5:00,0,2,0.431109803,1.621165343,0.519881272,24
5/24/2011 6:00,0,2,0.431109803,1.621165343,0.031897878,112
5/24/2011 7:00,0,3,0.742707272,0.791848297,0.031897878,314
5/24/2011 8:00,0,3,0.638841449,1.051009874,0.276298272,434
5/24/2011 9:00,0,2,0.742707272,0.532686721,0.031897878,138
5/24/2011 10:00,0,1,1.054304741,-0.089301064,1.13047356,108
5/24/2011 11:00,0,1,1.262036387,-0.607624217,0.276298272,175
5/24/2011 12:00,0,1,1.36590221,-0.918618109,1.618456954,170
5/24/2011 13:00,0,1,1.469768033,-0.866785794,0.519881272,190
5/24/2011 14:00,0,1,1.469768033,-0.866785794,0.764281666,153
5/24/2011 15:00,0,3,1.262036387,-0.400294956,1.862039955,188
5/24/2011 16:00,0,1,0.846573095,0.325357459,0.031897878,277
5/24/2011 17:00,0,1,1.054304741,-0.089301064,-0.699668517,548
5/24/2011 18:00,0,1,1.054304741,0.377189774,0.031897878,564
5/24/2011 19:00,0,1,0.846573095,0.584519036,0.031897878,355
5/24/2011 20:00,0,1,0.846573095,0.584519036,-0.821460018,280
5/24/2011 21:00,0,1,0.742707272,0.791848297,-0.821460018,189
5/24/2011 22:00,0,3,0.638841449,1.310171451,0.276298272,141
5/24/2011 23:00,0,3,0.846573095,0.584519036,-0.211685123,66
5/25/2011 0:00,0,3,0.534975626,1.051009874,0.276298272,35
5/25/2011 1:00,0,3,0.431109803,1.051009874,0.031897878,8
5/25/2011 2:00,0,2,0.32724398,1.621165343,-1.553843805,8
5/25/2011 3:00,0,1,0.223378157,1.932159235,-0.456085516,9
5/25/2011 4:00,0,1,0.223378157,1.932159235,-0.699668517,3
5/25/2011 5:00,0,1,0.32724398,1.310171451,-0.821460018,25
5/25/2011 6:00,0,1,0.32724398,1.621165343,-0.821460018,117
5/25/2011 7:00,0,1,0.638841449,0.532686721,-0.456085516,313
5/25/2011 8:00,0,1,0.742707272,0.325357459,0.276298272,531
5/25/2011 9:00,0,1,0.950438918,0.118028198,-0.821460018,234
5/25/2011 10:00,0,1,1.054304741,-0.089301064,-0.821460018,135
5/25/2011 11:00,0,1,1.262036387,-0.607624217,-0.821460018,140
5/25/2011 12:00,0,1,1.262036387,-0.400294956,-0.456085516,210
5/25/2011 13:00,0,1,1.262036387,-0.400294956,-0.456085516,202
5/25/2011 14:00,0,1,1.262036387,-0.400294956,-0.211685123,168
5/25/2011 15:00,0,1,1.36590221,-0.555791902,0.519881272,182
5/25/2011 16:00,0,1,1.262036387,-0.607624217,0.764281666,299
5/25/2011 17:00,0,1,1.262036387,-0.607624217,0.276298272,601
5/25/2011 18:00,0,1,1.158170564,-0.24479801,0.276298272,517
5/25/2011 19:00,0,1,1.054304741,-0.089301064,-0.456085516,405
5/25/2011 20:00,0,1,1.054304741,-0.089301064,-0.211685123,340
5/25/2011 21:00,0,1,0.846573095,0.325357459,-0.456085516,236
5/25/2011 22:00,0,1,0.846573095,0.325357459,0.519881272,174
5/25/2011 23:00,0,1,0.742707272,0.532686721,-0.456085516,86
5/26/2011 0:00,0,1,0.742707272,0.532686721,-0.456085516,45
5/26/2011 1:00,0,1,0.742707272,0.532686721,-0.456085516,16
5/26/2011 2:00,0,1,0.638841449,1.051009874,-0.699668517,14
5/26/2011 3:00,0,1,0.534975626,1.310171451,-0.821460018,4
5/26/2011 4:00,0,1,0.534975626,1.310171451,-1.553843805,2
5/26/2011 5:00,0,2,0.534975626,1.310171451,-0.821460018,27
5/26/2011 6:00,0,2,0.534975626,1.932159235,-0.821460018,98
5/26/2011 7:00,0,2,0.638841449,1.621165343,0.519881272,286
5/26/2011 8:00,0,2,0.846573095,1.051009874,-0.211685123,489
5/26/2011 9:00,0,1,1.158170564,0.377189774,-0.211685123,216
5/26/2011 10:00,0,1,1.054304741,0.584519036,0.764281666,143
5/26/2011 11:00,0,1,1.262036387,0.169860513,0.276298272,160
5/26/2011 12:00,0,1,1.469768033,-0.192965694,1.13047356,194
5/26/2011 13:00,0,1,1.677499679,-0.555791902,0.764281666,197
5/26/2011 14:00,0,1,1.677499679,-0.555791902,0.764281666,189
5/26/2011 15:00,0,2,1.677499679,-0.866785794,0.764281666,141
5/26/2011 16:00,0,2,1.573633856,-0.711288848,1.374056561,291
5/26/2011 17:00,0,1,1.573633856,-0.866785794,0.764281666,494
5/26/2011 18:00,0,1,1.573633856,-0.866785794,1.13047356,478
5/26/2011 19:00,0,1,1.469768033,-0.866785794,1.13047356,378
5/26/2011 20:00,0,1,1.158170564,-0.24479801,-0.211685123,322
5/26/2011 21:00,0,1,1.158170564,-0.037468748,-0.821460018,223
5/26/2011 22:00,0,1,1.054304741,0.118028198,-0.456085516,180
5/26/2011 23:00,0,1,1.054304741,0.118028198,0.031897878,90
5/27/2011 0:00,0,1,0.950438918,0.325357459,0.519881272,69
5/27/2011 1:00,0,1,1.054304741,-0.24479801,0.886073166,50
5/27/2011 2:00,0,1,0.950438918,-0.089301064,0.276298272,18
5/27/2011 3:00,0,1,0.846573095,0.118028198,-0.821460018,12
5/27/2011 4:00,0,1,0.742707272,0.325357459,-0.456085516,7
5/27/2011 5:00,0,1,0.742707272,0.118028198,0.764281666,31
5/27/2011 6:00,0,1,0.742707272,0.325357459,-0.821460018,81
5/27/2011 7:00,0,1,0.742707272,0.532686721,-0.211685123,249
5/27/2011 8:00,0,1,0.846573095,0.584519036,0.764281666,418
5/27/2011 9:00,0,1,1.054304741,0.118028198,0.764281666,227
5/27/2011 10:00,0,1,1.158170564,-0.452127271,1.618456954,153
5/27/2011 11:00,0,2,1.262036387,-0.400294956,1.13047356,166
5/27/2011 12:00,0,2,1.36590221,-0.400294956,0.886073166,243
5/27/2011 13:00,0,1,1.262036387,-0.24479801,0.031897878,209
5/27/2011 14:00,0,1,1.36590221,-0.400294956,0.519881272,239
5/27/2011 15:00,0,1,1.469768033,-0.711288848,0.764281666,356
5/27/2011 16:00,0,2,1.36590221,-0.400294956,1.618456954,419
5/27/2011 17:00,0,1,1.262036387,-0.24479801,1.618456954,491
5/27/2011 18:00,0,2,1.158170564,-0.037468748,0.886073166,399
5/27/2011 19:00,0,3,0.534975626,0.791848297,0.519881272,279
5/27/2011 20:00,0,2,0.638841449,0.532686721,0.276298272,144
5/27/2011 21:00,0,1,0.534975626,1.051009874,-0.699668517,151
5/27/2011 22:00,0,1,0.534975626,0.791848297,-0.456085516,141
5/27/2011 23:00,0,1,0.431109803,1.310171451,-0.456085516,127
5/28/2011 0:00,0,1,0.431109803,1.310171451,-0.456085516,94
5/28/2011 1:00,0,1,0.431109803,1.310171451,0.031897878,55
5/28/2011 2:00,0,1,0.32724398,1.621165343,0.031897878,48
5/28/2011 3:00,0,1,0.32724398,1.310171451,0.276298272,15
5/28/2011 4:00,0,1,0.32724398,1.310171451,0.519881272,4
5/28/2011 5:00,0,1,0.32724398,1.310171451,0.276298272,7
5/28/2011 6:00,0,1,0.431109803,1.051009874,0.519881272,19
5/28/2011 7:00,0,1,0.534975626,1.051009874,0.519881272,50
5/28/2011 8:00,0,1,0.638841449,0.791848297,0.031897878,102
5/28/2011 9:00,0,1,0.742707272,0.532686721,0.519881272,177
5/28/2011 10:00,0,1,1.054304741,0.118028198,0.276298272,276
5/28/2011 11:00,0,1,1.054304741,0.118028198,0.276298272,349
5/28/2011 12:00,0,1,1.158170564,-0.24479801,0.519881272,358
5/28/2011 13:00,0,1,1.158170564,-0.037468748,0.276298272,385
5/28/2011 14:00,0,1,1.262036387,-0.24479801,0.276298272,382
5/28/2011 15:00,0,1,1.262036387,-0.400294956,0.276298272,374
5/28/2011 16:00,0,1,1.36590221,-0.400294956,0.764281666,402
5/28/2011 17:00,0,1,1.262036387,-0.400294956,0.886073166,341
5/28/2011 18:00,0,1,1.158170564,-0.037468748,0.519881272,385
5/28/2011 19:00,0,1,1.054304741,0.118028198,0.031897878,252
5/28/2011 20:00,0,1,1.054304741,0.118028198,0.276298272,196
5/28/2011 21:00,0,1,0.846573095,0.584519036,0.886073166,201
5/28/2011 22:00,0,1,0.846573095,0.791848297,0.276298272,161
5/28/2011 23:00,0,1,0.742707272,1.051009874,0.031897878,125
5/29/2011 0:00,0,1,0.742707272,1.051009874,0.276298272,83
5/29/2011 1:00,0,1,0.638841449,1.310171451,-0.211685123,66
5/29/2011 2:00,0,1,0.638841449,1.310171451,-0.699668517,61
5/29/2011 3:00,0,1,0.638841449,1.310171451,-0.699668517,26
5/29/2011 4:00,0,1,0.534975626,1.310171451,-0.821460018,23
5/29/2011 5:00,0,1,0.534975626,1.621165343,-0.211685123,6
5/29/2011 6:00,0,2,0.638841449,1.310171451,0.031897878,15
5/29/2011 7:00,0,2,0.638841449,1.310171451,0.519881272,30
5/29/2011 8:00,0,2,0.638841449,1.310171451,0.276298272,96
5/29/2011 9:00,0,2,0.638841449,1.621165343,0.519881272,152
5/29/2011 10:00,0,2,0.846573095,1.051009874,0.276298272,251
5/29/2011 11:00,0,2,0.846573095,1.051009874,0.764281666,319
5/29/2011 12:00,0,2,1.054304741,0.584519036,0.276298272,402
5/29/2011 13:00,0,1,1.158170564,0.377189774,0.764281666,418
5/29/2011 14:00,0,1,1.262036387,0.377189774,0.764281666,351
5/29/2011 15:00,0,1,1.262036387,0.377189774,0.886073166,376
5/29/2011 16:00,0,1,1.262036387,0.377189774,0.764281666,361
5/29/2011 17:00,0,1,1.262036387,0.377189774,0.764281666,383
5/29/2011 18:00,0,1,1.158170564,0.584519036,0.764281666,328
5/29/2011 19:00,0,1,1.158170564,0.584519036,0.519881272,287
5/29/2011 20:00,0,1,1.054304741,0.843680613,0.031897878,219
5/29/2011 21:00,0,1,0.950438918,1.051009874,-0.211685123,229
5/29/2011 22:00,0,1,0.846573095,1.362003766,-0.456085516,171
5/29/2011 23:00,0,1,0.846573095,1.362003766,-0.211685123,135
5/30/2011 0:00,1,1,0.742707272,1.621165343,0.031897878,103
5/30/2011 1:00,1,1,0.742707272,1.621165343,-0.456085516,79
5/30/2011 2:00,1,1,0.742707272,1.621165343,0.031897878,45
5/30/2011 3:00,1,1,0.742707272,1.621165343,0.031897878,18
5/30/2011 4:00,1,1,0.638841449,1.621165343,-0.211685123,6
5/30/2011 5:00,1,2,0.638841449,1.621165343,-0.699668517,7
5/30/2011 6:00,1,2,0.742707272,1.621165343,-0.821460018,16
5/30/2011 7:00,1,2,0.742707272,1.621165343,-1.553843805,31
5/30/2011 8:00,1,2,0.846573095,1.362003766,-0.699668517,94
5/30/2011 9:00,1,1,1.158170564,0.584519036,-0.821460018,128
5/30/2011 10:00,1,1,1.573633856,-0.400294956,0.519881272,269
5/30/2011 11:00,1,1,1.677499679,-0.555791902,-1.553843805,321
5/30/2011 12:00,1,1,1.885231325,-0.814953479,-0.699668517,366
5/30/2011 13:00,1,1,1.885231325,-0.970450425,-0.821460018,350
5/30/2011 14:00,1,1,1.989097148,-1.229612001,-1.553843805,327
5/30/2011 15:00,1,1,1.989097148,-1.229612001,0.519881272,311
5/30/2011 16:00,1,1,1.989097148,-1.333276632,0.764281666,309
5/30/2011 17:00,1,1,1.885231325,-1.125947371,0.276298272,304
5/30/2011 18:00,1,1,1.885231325,-1.125947371,-0.211685123,249
5/30/2011 19:00,1,2,0.119512335,-0.763121163,-0.699668517,225
5/30/2011 20:00,1,1,1.36590221,-0.24479801,-1.553843805,237
5/30/2011 21:00,1,1,1.262036387,0.377189774,-0.456085516,149
5/30/2011 22:00,1,1,1.158170564,0.584519036,-0.211685123,106
5/30/2011 23:00,1,1,1.054304741,1.102842189,-0.699668517,48
5/31/2011 0:00,0,1,1.054304741,0.843680613,-0.821460018,29
5/31/2011 1:00,0,1,0.950438918,1.362003766,-0.821460018,17
5/31/2011 2:00,0,2,0.846573095,1.621165343,-0.456085516,12
5/31/2011 3:00,0,2,0.742707272,1.621165343,-1.553843805,4
5/31/2011 4:00,0,1,0.846573095,1.051009874,-0.821460018,3
5/31/2011 5:00,0,1,0.846573095,1.051009874,-0.821460018,26
