Date,Stock,Adj Close,High,Low,Volume
2019-09-19,TSLA,16.44000053,16.52933311,16.32266617,71937000
2019-09-20,AMC,10.52799797,11.14999962,10.61999989,2292800
2019-09-20,BBBY,9.496805191,10.22999954,9.659999847,8049500
2019-09-20,GME,1.174999952,1.200000048,1.125,46415200
2019-09-20,GOOGL,61.49200058,62.13999939,61.17900085,37692000
2019-09-20,TSLA,16.04133224,16.46333313,15.87733269,95295000
2019-09-23,AMC,10.40185547,10.92000008,10.43999958,2234500
2019-09-23,BBBY,9.545160294,9.989999771,9.609999657,4150600
2019-09-23,GME,1.254999995,1.299999952,1.152500033,49896000
2019-09-23,GOOGL,61.73450089,61.98400116,61.18899918,20798000
2019-09-23,TSLA,16.08200073,16.3453331,15.94799995,65103000
2019-09-24,AMC,10.39215279,10.90999985,10.61999989,1563900
2019-09-24,BBBY,9.332401276,9.909999847,9.510000229,3325200
2019-09-24,GME,1.252500057,1.375,1.245000005,52391600
2019-09-24,GOOGL,60.91650009,62.35549927,60.5320015,35804000
2019-09-24,TSLA,14.88066673,16.13266754,14.84066677,193372500
2019-09-25,AMC,10.48918438,11.14000034,10.57999992,1883300
2019-09-25,BBBY,9.342072487,9.890000343,9.56000042,3488700
2019-09-25,GME,1.299999952,1.387500048,1.269999981,48657200
2019-09-25,GOOGL,62.29700089,62.40100098,60.45999908,26798000
2019-09-25,TSLA,15.24666691,15.26533318,14.55733299,141406500
2019-09-26,AMC,10.49888706,10.94999981,10.5,1938200
2019-09-26,BBBY,9.477464676,9.829999924,9.520000458,2609900
2019-09-26,GME,1.320000052,1.335000038,1.269999981,24323600
2019-09-26,GOOGL,62.11449814,62.23350143,61.5909996,23166000
2019-09-26,TSLA,16.17066765,16.22066689,15.15999985,178267500
2019-09-27,AMC,10.46007442,11.05000019,10.68000031,956000
2019-09-27,BBBY,9.564502716,9.979999542,9.720000267,2592500
2019-09-27,GME,1.335000038,1.362499952,1.304999948,22194000
2019-09-27,GOOGL,61.29750061,62.24950027,60.75999832,34122000
2019-09-27,TSLA,16.1420002,16.5806675,15.91533279,166746000
2019-09-30,AMC,10.3824482,10.97000027,10.64999962,1297100
2019-09-30,BBBY,10.28981876,10.77999973,10.25,12694700
2019-09-30,GME,1.379999995,1.409999967,1.350000024,35679200
2019-09-30,GOOGL,61.05699921,61.37049866,60.67100143,24470000
2019-09-30,TSLA,16.05800056,16.26533318,15.74066734,88197000
2019-10-01,AMC,10.30482292,10.94999981,10.60000038,1288400
2019-10-01,BBBY,9.980350494,10.97999954,10.23999977,7698200
2019-10-01,GME,1.394999981,1.455000043,1.372499943,26369600
2019-10-01,GOOGL,60.29999924,61.64300156,60.27750015,24504000
2019-10-01,TSLA,16.31266785,16.39666748,15.94200039,92439000
2019-10-02,AMC,9.916693687,10.55000019,9.899999619,2197500
2019-10-02,BBBY,9.690224648,10.31999969,9.850000381,12699700
2019-10-02,GME,1.330000043,1.387500048,1.309999943,32619600
2019-10-02,GOOGL,58.89599991,59.93799973,58.63150024,33030000
2019-10-02,TSLA,16.20866776,16.30999947,15.96199989,84471000
2019-10-03,AMC,9.635300636,10.18000031,9.81000042,2782000
2019-10-03,BBBY,9.951337814,10.67000008,9.619999886,22515400
2019-10-03,GME,1.355000019,1.370000005,1.307500005,17386800
2019-10-03,GOOGL,59.4715004,59.54999924,58.1570015,28368000
2019-10-03,TSLA,15.53533268,15.63199997,14.95199966,226267500
2019-10-04,AMC,9.528564453,10.03999996,9.649999619,2521300
2019-10-04,BBBY,9.757920265,10.28999996,9.930000305,6223100
2019-10-04,GME,1.387500048,1.389999986,1.342499971,16852400
2019-10-04,GOOGL,60.54800034,60.6230011,59.54850006,24282000
2019-10-04,TSLA,15.42866707,15.65200043,15.20466709,119925000
2019-10-07,AMC,9.489752769,9.960000038,9.659999847,1493100
2019-10-07,BBBY,9.883642197,10.31000042,9.859999657,4720200
2019-10-07,GME,1.372499943,1.394999981,1.352499962,16619200
2019-10-07,GOOGL,60.41249847,60.94549942,60.2179985,17040000
2019-10-07,TSLA,15.84799957,15.90400028,15.23666668,120963000
2019-10-08,AMC,9.538269043,9.909999847,9.430000305,2391800
2019-10-08,BBBY,9.622527122,10.10000038,9.739999771,4897600
2019-10-08,GME,1.307500005,1.360000014,1.289999962,19292400
2019-10-08,GOOGL,59.50650024,60.34349823,59.47399902,20086000
2019-10-08,TSLA,16.00333214,16.2626667,15.63333321,130173000
2019-10-09,AMC,9.111327171,9.869999886,9.050000191,4617100
2019-10-09,BBBY,9.612855911,10.05000019,9.840000153,3103800
2019-10-09,GME,1.247499943,1.325000048,1.24000001,23238400
2019-10-09,GOOGL,60.11999893,60.42300034,59.90599823,15948000
2019-10-09,TSLA,16.30200005,16.48666763,16.04333305,103416000
2019-10-10,AMC,8.888152122,9.420000076,9.119999886,2106900
2019-10-10,BBBY,11.69209671,12.73999977,11.71000004,52055500
2019-10-10,GME,1.262500048,1.287500024,1.24000001,20912000
2019-10-10,GOOGL,60.4734993,60.78099823,59.89300156,12842000
2019-10-10,TSLA,16.31599998,16.6186676,16.10533333,94249500
2019-10-11,AMC,8.946372032,9.5,9.18999958,2172700
2019-10-11,BBBY,12.55280495,13.14999962,12.27999973,23988300
2019-10-11,GME,1.342499971,1.372499943,1.284999967,23636800
2019-10-11,GOOGL,60.78549957,61.4375,60.68199921,22330000
2019-10-11,TSLA,16.52599907,16.73866653,16.45400047,127131000
2019-10-14,AMC,8.6843853,9.25,8.779999733,2675200
2019-10-14,BBBY,11.89518547,12.82999992,12.17000008,12886800
2019-10-14,GME,1.394999981,1.397500038,1.304999948,21095600
2019-10-14,GOOGL,60.88850021,61.29399872,60.59400177,13296000
2019-10-14,TSLA,17.13066673,17.23666763,16.47533226,153075000
2019-10-15,AMC,8.897855759,9.489999771,8.970000267,4099100
2019-10-15,BBBY,11.59538746,12.72999954,11.93999958,12093700
2019-10-15,GME,1.402500033,1.477499962,1.397500038,25403600
2019-10-15,GOOGL,62.11199951,62.35649872,61.04600143,27584000
2019-10-15,TSLA,17.19266701,17.33333206,16.94133377,96492000
2019-10-16,AMC,9.062809944,9.550000191,9.220000267,2323600
2019-10-16,BBBY,11.96288109,12.52999973,11.75,7847800
2019-10-16,GME,1.470000029,1.477499962,1.394999981,15474800
2019-10-16,GOOGL,62.15000153,62.70949936,61.92649841,22986000
2019-10-16,TSLA,17.31666756,17.47333336,17.12800026,100261500
2019-10-17,AMC,9.062809944,9.399999619,9.149999619,1669500
2019-10-17,BBBY,12.16596985,12.60999966,12.18000031,5709700
2019-10-17,GME,1.507500052,1.512500048,1.450000048,14426400
2019-10-17,GOOGL,62.63999939,63.1875,62.49349976,20958000
2019-10-17,TSLA,17.46466637,17.65200043,17.34466743,71539500
2019-10-18,AMC,9.082216263,9.449999809,9.199999809,1763900
2019-10-18,BBBY,12.1176157,12.64999962,12.27000046,4346900
2019-10-18,GME,1.485000014,1.512500048,1.442499995,12788400
2019-10-18,GOOGL,62.22050095,62.9054985,62.00699997,31624000
2019-10-18,TSLA,17.12999916,17.52000046,17.00666618,86247000
2019-10-21,AMC,8.946372032,9.539999962,9.180000305,1804800
2019-10-21,BBBY,12.63017273,13.10999966,12.56000042,6555400
2019-10-21,GME,1.482499957,1.539999962,1.455000043,14446400
2019-10-21,GOOGL,62.2140007,62.67549896,61.99950027,18094000
2019-10-21,TSLA,16.89999962,17.29999924,16.67866707,75304500
2019-10-22,AMC,9.470345497,9.909999847,9.18999958,2210100
2019-10-22,BBBY,13.30713463,13.77999973,12.81000042,7871300
2019-10-22,GME,1.597499967,1.610000014,1.482499957,16698000
2019-10-22,GOOGL,62.06000137,62.43650055,61.99250031,22862000
2019-10-22,TSLA,17.03866768,17.22200012,16.72333336,69012000
2019-10-23,AMC,9.57708168,10.14000034,9.720000267,2828100
2019-10-23,BBBY,13.60693073,14.14999962,13.43999958,8246600
2019-10-23,GME,1.607499957,1.654999971,1.557500005,16285600
2019-10-23,GOOGL,62.88150024,62.90200043,62.01050186,21282000
2019-10-23,TSLA,16.97866631,17.07600021,16.75666618,78916500
2019-10-24,AMC,9.315093994,9.930000305,9.329999924,2546900
2019-10-24,BBBY,13.84870338,14.34000015,13.72000027,8486900
2019-10-24,GME,1.605000019,1.637500048,1.507500052,17072800
2019-10-24,GOOGL,62.95550156,63.14500046,62.61750031,20224000
2019-10-24,TSLA,19.97866631,20.32866669,19.28000069,445813500
2019-10-25,AMC,9.43153286,9.81000042,9.380000114,1570900
2019-10-25,BBBY,13.80034924,14.64000034,14.10999966,9544500
2019-10-25,GME,1.587499976,1.607499957,1.5625,10581600
2019-10-25,GOOGL,63.21500015,63.40000153,62.45750046,27104000
2019-10-25,TSLA,21.87533379,22,19.74066734,450091500
2019-10-28,AMC,9.615893364,10.06000042,9.75,1195000
2019-10-28,BBBY,14.29356384,14.98999977,14.44999981,8560800
2019-10-28,GME,1.547500014,1.622499943,1.542500019,11418800
2019-10-28,GOOGL,64.4489975,64.96199799,63.6155014,65428000
2019-10-28,TSLA,21.84733391,22.72266769,21.50666618,283054500
2019-10-29,AMC,9.518861771,9.960000038,9.739999771,1227400
2019-10-29,BBBY,14.31290627,14.93999958,14.44999981,6064500
2019-10-29,GME,1.452499986,1.5625,1.44749999,15675200
2019-10-29,GOOGL,63.03300095,64.04000092,62.7804985,52654000
2019-10-29,TSLA,21.08133316,21.62000084,20.98333359,190264500
2019-10-30,AMC,9.121029854,9.789999962,9.210000038,2826400
2019-10-30,BBBY,13.73265266,14.85000038,14.13000011,5827500
2019-10-30,GME,1.432500005,1.457499981,1.379999995,14958000
2019-10-30,GOOGL,63.03499985,63.40100098,62.53250122,29204000
2019-10-30,TSLA,21.00066757,21.25266647,20.66466713,144627000
2019-10-31,AMC,9.091919899,9.539999962,9.199999809,1881300
2019-10-31,BBBY,13.24910831,14.18999958,13.40999985,11469800
2019-10-31,GME,1.360000014,1.422500014,1.327499986,17434400
2019-10-31,GOOGL,62.93999863,63.32600021,62.47399902,31904000
2019-10-31,TSLA,20.99466705,21.26666641,20.86666679,76005000
2019-11-01,AMC,9.334500313,9.840000153,9.329999924,2177100
2019-11-01,BBBY,12.93964005,14.15999985,13.36999989,7392800
2019-11-01,GME,1.460000038,1.5,1.357499957,20841600
2019-11-01,GOOGL,63.61249924,63.65000153,62.98550034,28812000
2019-11-01,TSLA,20.88733292,21.09866714,20.65333366,95758500
2019-11-04,AMC,9.460642815,9.800000191,9.489999771,2042200
2019-11-04,BBBY,13.47153854,13.97000027,13.31999969,5289800
2019-11-04,GME,1.462499976,1.504999995,1.442499995,14680000
2019-11-04,GOOGL,64.48049927,64.625,63.80550003,30632000
2019-11-04,TSLA,21.16466713,21.46266747,20.61733246,131805000
2019-11-05,AMC,9.489752769,10.09000015,9.760000229,2287700
2019-11-05,BBBY,13.98409653,14.64000034,14,7192600
2019-11-05,GME,1.477499962,1.549999952,1.465000033,13496400
2019-11-05,GOOGL,64.5719986,64.86199951,64.46900177,25148000
2019-11-05,TSLA,21.14800072,21.56733322,21.07466698,104151000
2019-11-06,AMC,9.402421951,9.859999657,9.56000042,1760500
2019-11-06,BBBY,13.90672874,14.40999985,14.10000038,4447500
2019-11-06,GME,1.522500038,1.547500014,1.455000043,16513200
2019-11-06,GOOGL,64.55049896,64.64949799,64.1135025,24626000
2019-11-06,TSLA,21.77199936,21.78133392,20.96666718,119113500
2019-11-07,AMC,8.965777397,10.35000038,9.119999886,5583600
2019-11-07,BBBY,13.53923512,14.63000011,13.81000042,4652500
2019-11-07,GME,1.554999948,1.580000043,1.50999999,12517200
2019-11-07,GOOGL,65.34700012,66.13249969,64.6875,45140000
2019-11-07,TSLA,22.36933327,22.76666641,21.86800003,217009500
2019-11-08,AMC,9.334500313,9.729999542,9.239999771,2382500
2019-11-08,BBBY,13.39417267,14.02999973,13.68000031,3338000
2019-11-08,GME,1.522500038,1.570000052,1.512500048,7874800
2019-11-08,GOOGL,65.44999695,65.85549927,65.0759964,30392000
2019-11-08,TSLA,22.47599983,22.49733353,22.16666794,91038000
2019-11-11,AMC,9.256875038,9.670000076,9.270000458,1642800
2019-11-11,BBBY,13.29746342,13.80000019,13.40999985,4075300
2019-11-11,GME,1.504999995,1.522500038,1.442499995,12437600
2019-11-11,GOOGL,64.91400146,65.24500275,64.79350281,17234000
2019-11-11,TSLA,23.00600052,23.27933311,22.79999924,149800500
2019-11-12,AMC,9.004590988,9.619999886,9.279999733,2388300
2019-11-12,BBBY,13.05569077,13.81999969,13.43999958,4490300
2019-11-12,GME,1.480000019,1.517500043,1.467499971,7338000
2019-11-12,GOOGL,64.86049652,65.46749878,64.71199799,28852000
2019-11-12,TSLA,23.32866669,23.3579998,22.93600082,110391000
2019-11-13,AMC,8.538836479,9.279999733,8.539999962,6797100
2019-11-13,BBBY,13.01700687,13.65999985,13.15999985,4216900
2019-11-13,GME,1.485000014,1.492499948,1.452499986,6134400
2019-11-13,GOOGL,64.80899811,65.12599945,64.60749817,20538000
2019-11-13,TSLA,23.0739994,23.75533295,23.01199913,126301500
2019-11-14,AMC,8.616462708,9.010000229,8.670000076,3248900
2019-11-14,BBBY,13.35548878,14.02999973,13.31999969,7721800
2019-11-14,GME,1.495000005,1.527500033,1.475000024,6834800
2019-11-14,GOOGL,65.45749664,65.78600311,64.6969986,28948000
2019-11-14,TSLA,23.29000092,23.58933258,22.86066628,96973500
2019-11-15,AMC,8.500023842,8.989999771,8.710000038,3221300
2019-11-15,BBBY,13.73265266,14.25,13.68999958,5372800
2019-11-15,GME,1.470000029,1.502500057,1.462499976,8663600
2019-11-15,GOOGL,66.67700195,66.67700195,65.59449768,39286000
2019-11-15,TSLA,23.47800064,23.52000046,23.22400093,72135000
2019-11-18,AMC,8.218630791,8.789999962,8.220000267,7317300
2019-11-18,BBBY,13.50055122,14.22999954,13.85999966,4880200
2019-11-18,GME,1.404999971,1.462499976,1.402500033,11983600
2019-11-18,GOOGL,65.99199677,66.69599915,65.80799866,27984000
2019-11-18,TSLA,23.3326664,23.54333305,23.07333374,66006000
2019-11-19,AMC,8.218630791,9.050000191,8.399999619,5931000
2019-11-19,BBBY,12.5624752,13.84000015,12.88000011,6488200
2019-11-19,GME,1.375,1.414999962,1.362499952,13442000
2019-11-19,GOOGL,65.62950134,66.33149719,65.58850098,21864000
2019-11-19,TSLA,23.96800041,23.99933243,23.18666649,115872000
2019-11-20,AMC,7.888720512,8.489999771,8.109999657,4155800
2019-11-20,BBBY,12.37872887,13.05000019,12.56000042,4303700
2019-11-20,GME,1.36500001,1.38499999,1.340000033,10666800
2019-11-20,GOOGL,65.09300232,65.66049957,64.46050262,28892000
2019-11-20,TSLA,23.48133278,24.07999992,23.30466652,100876500
2019-11-21,AMC,7.704359055,8.329999924,7.869999886,4393200
2019-11-21,BBBY,12.08860302,12.89999962,12.46000004,4289100
2019-11-21,GME,1.375,1.394999981,1.337499976,11136000
2019-11-21,GOOGL,65.00700378,65.55599976,64.53749847,25546000
2019-11-21,TSLA,23.65533257,24.05599976,23.60000038,91650000
2019-11-22,AMC,7.723765373,8.06000042,7.46999979,5706200
2019-11-22,BBBY,12.1176157,12.64999962,12.35999966,4237600
2019-11-22,GME,1.414999962,1.462499976,1.375,13972400
2019-11-22,GOOGL,64.6835022,65.34500122,64.46800232,27776000
2019-11-22,TSLA,22.20266724,22.73333359,22,253059000
2019-11-25,AMC,8.13130188,8.449999809,8.050000191,3560400
2019-11-25,BBBY,13.12338638,13.60999966,12.60000038,7452700
2019-11-25,GME,1.507500052,1.514999986,1.407500029,10979600
2019-11-25,GOOGL,65.28199768,65.52050018,64.78050232,23590000
2019-11-25,TSLA,22.42266655,22.97133255,22.29733276,185092500
2019-11-26,AMC,7.66554594,8.399999619,7.900000095,4773400
2019-11-26,BBBY,14.00343704,14.52000046,13.65999985,9074000
2019-11-26,GME,1.524999976,1.565000057,1.502500057,10594800
2019-11-26,GOOGL,65.65000153,65.70050049,65.20200348,21910000
2019-11-26,TSLA,21.9279995,22.36666679,21.80666733,119211000
2019-11-27,AMC,8.1798172,8.649999619,8,5745500
2019-11-27,BBBY,14.17751312,14.68999958,14.34000015,5019700
2019-11-27,GME,1.587499976,1.597499967,1.504999995,12120000
2019-11-27,GOOGL,65.60649872,65.88200378,65.47350311,18808000
2019-11-27,TSLA,22.08600044,22.26199913,21.9046669,83334000
2019-11-29,AMC,8.130122185,8.399999619,8.079999924,2408200
2019-11-29,BBBY,14.10014534,14.86999989,14.43000031,2552600
2019-11-29,GME,1.585000038,1.597499967,1.559999943,5476000
2019-11-29,GOOGL,65.20449829,65.49749756,65.16149902,12802000
2019-11-29,TSLA,21.99600029,22.08399963,21.83333206,36984000
2019-12-02,AMC,8.617134094,8.710000038,8.220000267,4166700
2019-12-02,BBBY,14.05179119,14.94999981,14.44999981,5659200
2019-12-02,GME,1.542500019,1.61500001,1.522500038,8242400
2019-12-02,GOOGL,64.44300079,65.27200317,64.01899719,26538000
2019-12-02,TSLA,22.32466698,22.42533302,21.91266632,91117500
2019-12-03,AMC,8.219573975,8.579999924,8.210000038,3652300
2019-12-03,BBBY,13.53923512,14.27999973,13.85999966,4167800
2019-12-03,GME,1.529999971,1.544999957,1.482499957,8859600
2019-12-03,GOOGL,64.73699951,64.8615036,63.85250092,25270000
2019-12-03,TSLA,22.41333389,22.52733231,22.14599991,98605500
2019-12-04,AMC,7.881646156,8.319999695,7.880000114,4293000
2019-12-04,BBBY,14.32257652,14.88000011,14.10000038,4099700
2019-12-04,GME,1.607499957,1.622499943,1.529999971,11489600
2019-12-04,GOOGL,65.9469986,66.21350098,65.15249634,35506000
2019-12-04,TSLA,22.20199966,22.52400017,22.19000053,82995000
2019-12-05,AMC,7.822011948,8.020000458,7.769999981,2747300
2019-12-05,BBBY,13.9647541,15.22000027,14.40999985,4023900
2019-12-05,GME,1.600000024,1.629999995,1.559999943,17525600
2019-12-05,GOOGL,66.34799957,66.39900208,65.71600342,24408000
2019-12-05,TSLA,22.02466774,22.29466629,21.81666756,55869000
2019-12-06,AMC,8.000914574,8.149999619,7.880000114,1573400
2019-12-06,BBBY,14.28389359,15.13000011,14.68000031,4789400
2019-12-06,GME,1.669999957,1.669999957,1.597499967,19029200
2019-12-06,GOOGL,66.96949768,67.12349701,66.56150055,32968000
2019-12-06,TSLA,22.39266777,22.59066772,22.31800079,114186000
2019-12-09,AMC,8.179816246,8.270000458,7.840000153,1879200
2019-12-09,BBBY,14.90282917,15.71000004,14.69999981,8024700
2019-12-09,GME,1.582499981,1.730000019,1.547500014,25002400
2019-12-09,GOOGL,67.14949799,67.87750244,66.80349731,30842000
2019-12-09,TSLA,22.63533211,22.96333313,22.33866692,135346500
2019-12-10,AMC,8.050610542,8.409999847,8.090000153,2441700
2019-12-10,BBBY,15.00920963,15.61999989,15.13000011,5566400
2019-12-10,GME,1.627500057,1.63499999,1.529999971,38379600
2019-12-10,GOOGL,67.14450073,67.40000153,66.69999695,17606000
2019-12-10,TSLA,23.25600052,23.38199997,22.6206665,132424500
2019-12-11,AMC,8.110243797,8.180000305,8.010000229,1697900
2019-12-11,BBBY,15.03822231,15.59000015,15.17000008,9196100
2019-12-11,GME,1.382500052,1.452499986,1.294999957,78071200
2019-12-11,GOOGL,67.21250153,67.49449921,67.05500031,20480000
2019-12-11,TSLA,23.51333237,23.81266785,23.40600014,103467000
2019-12-12,AMC,8.249390602,8.43999958,8.180000305,2407800
2019-12-12,BBBY,15.47822189,15.92000008,15.26000023,4787200
2019-12-12,GME,1.394999981,1.42750001,1.352499962,25549200
2019-12-12,GOOGL,67.42449951,67.72899628,66.91000366,29114000
2019-12-12,TSLA,23.97866631,24.18266678,23.54866791,116458500
2019-12-13,AMC,8.169878006,8.409999847,8.18999958,1382500
2019-12-13,BBBY,14.98933315,15.82999992,15.06999969,6416000
2019-12-13,GME,1.362499952,1.404999971,1.309999943,21756000
2019-12-13,GOOGL,67.34349823,67.56749725,67.08300018,33170000
2019-12-13,TSLA,23.89266777,24.34733391,23.64266777,98563500
2019-12-16,AMC,8.299085617,8.779999733,8.350000381,4786200
2019-12-16,BBBY,14.84266663,15.65999985,15.10999966,5447600
2019-12-16,GME,1.375,1.397500038,1.347499967,17627600
2019-12-16,GOOGL,68.03500366,68.17649841,67.53050232,28128000
2019-12-16,TSLA,25.43333244,25.5739994,24.16666794,272613000
2019-12-17,AMC,8.070487976,8.399999619,8.079999924,3584200
2019-12-17,BBBY,16.50488853,17.14999962,15.17000008,14431600
2019-12-17,GME,1.514999986,1.519999981,1.372499943,16565600
2019-12-17,GOOGL,67.74449921,68.21649933,67.53849792,32948000
2019-12-17,TSLA,25.26600075,25.70000076,25.05999947,127452000
2019-12-18,AMC,7.911463261,8.130000114,7.659999847,4392500
2019-12-18,BBBY,17.32622147,17.79000092,16.93000031,10561100
2019-12-18,GME,1.539999962,1.567499995,1.482499957,21056400
2019-12-18,GOOGL,67.59549713,67.97149658,67.52300262,23330000
2019-12-18,TSLA,26.20999908,26.34799957,25.37199974,211815000
2019-12-19,AMC,7.752439022,8,7.679999828,5490100
2019-12-19,BBBY,16.81777763,17.77000046,17.13999939,5148100
2019-12-19,GME,1.514999986,1.559999943,1.507500052,17808000
2019-12-19,GOOGL,67.8219986,67.87650299,67.4375,28922000
2019-12-19,TSLA,26.93600082,27.12333298,26.43333244,271606500
2019-12-20,AMC,7.682866096,7.960000038,7.71999979,4218500
2019-12-20,BBBY,16.32888985,17.37999916,16.68000031,7591100
2019-12-20,GME,1.497499943,1.554999948,1.49000001,21938400
2019-12-20,GOOGL,67.56099701,68.19999695,67.53649902,50090000
2019-12-20,TSLA,27.03933334,27.53333282,26.67933273,221290500
2019-12-23,AMC,7.275365829,7.75,7.309999943,6556400
2019-12-23,BBBY,16.32888985,16.81999969,16.35000038,4325700
2019-12-23,GME,1.402500033,1.517500043,1.38499999,25130800
2019-12-23,GOOGL,67.53150177,68.09249878,67.40000153,19936000
2019-12-23,TSLA,27.94799995,28.13400078,27.33333206,199794000
2019-12-24,AMC,7.464207649,7.670000076,7.429999828,3618200
2019-12-24,BBBY,16.89599991,17.68000031,16.75,5696300
2019-12-24,GME,1.360000014,1.417500019,1.360000014,13582000
2019-12-24,GOOGL,67.22149658,67.60050201,67.20850372,13468000
2019-12-24,TSLA,28.35000038,28.36466789,27.5126667,120820500
2019-12-26,AMC,7.295244217,7.559999943,7.320000172,3305800
2019-12-26,BBBY,16.86666679,17.43000031,16.97999954,3982600
2019-12-26,GME,1.350000024,1.377500057,1.3125,17057600
2019-12-26,GOOGL,68.12349701,68.16000366,67.27549744,23662000
2019-12-26,TSLA,28.72933388,28.89866638,28.42333221,159508500
2019-12-27,AMC,7.255487919,7.400000095,7.199999809,3910500
2019-12-27,BBBY,16.70044518,17.46999931,17.03000069,3670200
2019-12-27,GME,1.475000024,1.495000005,1.347499967,44165200
2019-12-27,GOOGL,67.73200226,68.35250092,67.65000153,23212000
2019-12-27,TSLA,28.69199944,29.02066612,28.40733337,149185500
2019-12-30,AMC,7.19585371,7.420000076,7.230000019,3371000
2019-12-30,BBBY,16.93511009,17.67000008,17.02000046,3839200
2019-12-30,GME,1.532500029,1.5625,1.440000057,17928400
2019-12-30,GOOGL,66.98549652,67.84999847,66.89199829,19994000
2019-12-30,TSLA,27.64666748,28.60000038,27.2840004,188796000
2019-12-31,AMC,7.19585371,7.300000191,7.150000095,3279000
2019-12-31,BBBY,16.91555405,17.48999977,17.20999908,3216000
2019-12-31,GME,1.519999981,1.597499967,1.497499943,17290400
2019-12-31,GOOGL,66.96949768,67.03299713,66.60649872,19514000
2019-12-31,TSLA,27.88866615,28.08600044,26.80533218,154285500
2020-01-02,AMC,7.414512157,7.559999943,7.230000019,4545900
2020-01-02,BBBY,15.96711063,17.44000053,16.15999985,6695000
2020-01-02,GME,1.577499986,1.617499948,1.517500043,17814400
2020-01-02,GOOGL,68.43399811,68.43399811,67.32450104,27278000
2020-01-02,TSLA,28.68400002,28.71333313,28.11400032,142981500
2020-01-03,AMC,7.275365829,7.599999905,7.309999943,2218000
2020-01-03,BBBY,15.72266674,16.37000084,15.85999966,4116400
2020-01-03,GME,1.470000029,1.5625,1.460000038,14175600
2020-01-03,GOOGL,68.0759964,68.6875,67.36599731,23408000
2020-01-03,TSLA,29.5340004,30.26666641,29.12800026,266677500
2020-01-06,AMC,7.076585293,7.300000191,7.110000134,2903400
2020-01-06,BBBY,16.19199944,16.93000031,16.20000076,8120600
2020-01-06,GME,1.462499976,1.477499962,1.399999976,13579200
2020-01-06,GOOGL,69.89050293,69.91600037,67.55000305,46768000
2020-01-06,TSLA,30.10266685,30.10400009,29.33333206,151995000
2020-01-07,AMC,7.086524487,7.199999809,7,3205300
2020-01-07,BBBY,16.46577835,16.93000031,16.11000061,7960500
2020-01-07,GME,1.379999995,1.457499981,1.360000014,20912000
2020-01-07,GOOGL,69.75550079,70.17500305,69.57800293,34330000
2020-01-07,TSLA,31.27066612,31.44199944,30.22400093,268231500
2020-01-08,AMC,6.57963419,7.150000095,6.610000134,6557000
2020-01-08,BBBY,16.27999878,17.11000061,16.54000092,13688800
2020-01-08,GME,1.429999948,1.462499976,1.352499962,22517600
2020-01-08,GOOGL,70.2519989,70.59249878,69.63150024,35314000
2020-01-08,TSLA,32.8093338,33.23266602,31.21533394,467164500
2020-01-09,AMC,6.420609951,6.679999828,6.349999905,6794300
2020-01-09,BBBY,13.15111065,14.89999962,13.31000042,40361300
2020-01-09,GME,1.387500048,1.455000043,1.370000005,10572000
2020-01-09,GOOGL,70.98950195,71.43399811,70.51049805,33200000
2020-01-09,TSLA,32.08933258,33.25333405,31.52466774,426606000
2020-01-10,AMC,6.430548668,6.670000076,6.409999847,5203600
2020-01-10,BBBY,14.23644447,14.56000042,13.80000019,19802100
2020-01-10,GME,1.357499957,1.399999976,1.345000029,11125600
2020-01-10,GOOGL,71.44799805,71.74700165,70.98000336,26258000
2020-01-10,TSLA,31.87666702,32.32933426,31.57999992,194392500
2020-01-13,AMC,6.519999981,6.639999866,6.420000076,2836800
2020-01-13,BBBY,14.66666698,15.02999973,14.31000042,9935300
2020-01-13,GME,1.357499957,1.402500033,1.332499981,14500800
2020-01-13,GOOGL,72.00150299,72.0739975,71.26850128,30730000
2020-01-13,TSLA,34.99066544,35.04199982,32.79999924,397764000
2020-01-14,AMC,6.808231831,6.960000038,6.449999809,2713100
2020-01-14,BBBY,15.04800034,15.39000034,14.72000027,7602600
2020-01-14,GME,1.17750001,1.25,1.132500052,50247600
2020-01-14,GOOGL,71.52950287,72.13150024,71.3884964,26076000
2020-01-14,TSLA,35.86133194,36.49399948,34.99333191,434943000
2020-01-15,AMC,7.066646576,7.340000153,6.800000191,4660300
2020-01-15,BBBY,15.22399998,15.56999969,15.02000046,7048900
2020-01-15,GME,1.152500033,1.182500005,1.137500048,19924400
2020-01-15,GOOGL,71.95999908,72.03900146,71.58300018,21550000
2020-01-15,TSLA,34.56666565,35.85599899,34.45266724,260532000
2020-01-16,AMC,7.285305023,7.440000057,7.190000057,3350400
2020-01-16,BBBY,15.01866627,15.77000046,15.15999985,6302200
2020-01-16,GME,1.154999971,1.17750001,1.129999995,17148400
2020-01-16,GOOGL,72.50800323,72.53500366,72,26080000
2020-01-16,TSLA,34.23266602,34.29733276,32.8113327,326050500
2020-01-17,AMC,7.235610008,7.380000114,7.130000114,2016900
2020-01-17,BBBY,15.04800034,15.5,15.19999981,4152200
2020-01-17,GME,1.1875,1.1875,1.127500057,16078000
2020-01-17,GOOGL,73.97599792,74.02749634,72.82749939,52424000
2020-01-17,TSLA,34.03333282,34.37799835,33.54399872,204436500
2020-01-21,AMC,7.136219501,7.320000172,7.150000095,1831400
2020-01-21,BBBY,15.62488842,16.14999962,15.51000023,7950900
